"","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
"29673",30,5,269723,9,5,5,2,5,1,0,0,40,40,1
"29674",24,5,200593,9,3,7,1,5,2,0,0,50,40,1
"29675",23,5,32616,13,5,2,4,5,1,0,0,20,40,1
"29676",45,7,271828,13,3,4,1,5,2,0,0,20,40,1
"29677",22,5,113703,10,5,13,3,5,2,0,0,20,40,1
"29678",41,5,187802,10,5,7,2,5,2,0,0,40,40,1
"29679",48,5,440706,4,3,8,1,5,2,0,0,40,40,2
"29680",31,5,191834,9,1,8,3,5,2,0,0,40,40,1
"29681",49,6,315998,13,3,5,1,5,2,0,0,50,40,1
"29682",38,5,60313,9,5,4,2,5,2,0,0,40,40,1
"29683",58,3,32855,9,3,15,1,5,2,0,0,48,40,1
"29684",58,5,142326,13,1,11,2,5,1,0,0,50,40,1
"29685",61,7,201965,9,3,5,1,5,2,0,0,40,40,1
"29686",32,5,206541,11,3,14,1,5,2,0,0,45,40,2
"29687",33,7,177828,9,1,4,2,5,2,0,0,50,40,1
"29688",28,5,303440,13,6,5,2,5,1,0,0,50,40,2
"29689",22,5,89991,10,5,9,4,5,1,0,0,11,40,1
"29690",35,5,186009,9,3,4,1,5,2,0,0,40,40,2
"29691",59,5,170988,9,3,13,1,5,2,0,0,55,40,1
"29692",50,7,213654,9,3,13,1,3,2,0,0,40,40,1
"29693",56,6,32316,8,7,5,2,5,1,0,0,40,40,1
"29694",36,7,150371,9,5,4,2,5,2,0,0,40,40,1
"29695",18,NA,387871,6,5,NA,4,5,2,0,0,30,40,1
"29696",28,5,314649,10,3,13,1,1,2,0,0,60,40,1
"29697",42,5,240255,11,3,11,1,3,2,0,0,40,40,2
"29698",60,5,206339,9,3,9,1,5,2,0,0,40,40,1
"29699",41,6,230168,10,3,13,1,5,2,0,0,91,40,1
"29700",36,5,148581,9,3,4,1,5,2,0,0,55,40,2
"29701",52,3,89705,14,3,11,1,5,2,0,0,40,40,2
"29702",42,7,248406,9,3,15,1,5,2,0,0,40,40,1
"29703",26,3,72594,10,3,12,1,5,2,0,0,55,40,2
"29704",31,3,137537,13,1,11,5,5,1,0,0,40,40,1
"29705",47,5,225065,3,6,13,5,5,1,0,0,40,27,1
"29706",35,5,217274,10,3,8,1,5,2,0,0,50,40,1
"29707",19,5,69151,5,5,7,4,5,2,0,0,25,40,1
"29708",59,7,81107,10,3,13,6,5,1,0,0,80,40,2
"29709",38,5,205852,13,3,5,1,5,2,0,0,40,40,2
"29710",36,5,201117,13,3,5,1,5,2,0,0,50,40,1
"29711",35,5,397307,14,5,5,2,5,1,0,0,55,40,1
"29712",39,5,115422,9,3,6,1,5,2,0,0,30,40,1
"29713",64,5,114994,10,6,9,2,5,2,0,0,40,40,1
"29714",17,3,39815,6,5,9,4,5,1,0,0,25,40,1
"29715",49,5,151584,10,3,9,1,5,2,0,0,32,40,1
"29716",19,5,164938,10,5,9,4,5,1,0,0,25,40,1
"29717",26,5,253841,9,5,7,2,5,2,0,0,45,40,1
"29718",38,5,320305,4,3,2,1,5,2,0,0,40,40,1
"29719",25,5,229287,13,5,5,3,5,1,0,0,25,40,1
"29720",19,5,100790,9,5,11,2,5,1,0,0,40,40,1
"29721",22,5,171419,11,5,5,5,2,2,0,0,40,36,1
"29722",60,5,202226,10,1,4,4,5,2,0,0,44,40,2
"29723",46,5,220124,9,6,4,2,5,2,0,0,37,40,1
"29724",33,8,31703,10,5,9,4,5,2,0,0,40,40,1
"29725",51,3,153908,14,1,5,2,5,1,0,0,40,40,1
"29726",18,NA,252046,9,5,NA,4,5,1,0,0,30,40,1
"29727",60,6,160062,9,3,6,1,5,2,0,0,25,40,1
"29728",39,7,148443,9,3,6,1,5,2,0,0,60,40,1
"29729",39,5,176634,12,5,14,2,5,1,0,0,40,40,1
"29730",40,3,74949,10,5,5,2,5,2,0,0,40,40,1
"29731",48,5,165484,10,3,5,1,5,2,0,0,65,40,2
"29732",24,5,44738,9,5,7,3,5,2,0,0,40,40,1
"29733",32,5,130040,9,1,7,2,5,2,0,0,40,40,1
"29734",31,7,234537,10,3,4,1,5,2,0,0,60,40,1
"29735",39,5,179016,9,5,8,2,3,2,0,0,40,40,1
"29736",27,5,335421,14,5,5,4,5,1,0,0,40,40,1
"29737",45,8,312678,14,5,2,2,3,2,0,0,38,40,1
"29738",22,NA,313786,9,1,NA,3,3,1,0,0,40,40,1
"29739",31,5,198751,13,5,4,2,2,2,0,0,40,41,1
"29740",63,5,131519,9,1,5,2,5,1,0,0,40,40,1
"29741",45,5,285060,13,3,5,1,5,2,0,0,50,40,2
"29742",28,8,189765,10,6,2,5,5,1,0,0,50,40,1
"29743",23,5,130905,13,5,13,4,5,1,0,0,40,40,1
"29744",50,5,146325,9,3,4,1,5,2,0,0,44,40,2
"29745",33,5,102821,8,3,12,1,5,2,0,0,40,40,1
"29746",22,NA,137876,10,5,NA,4,5,2,0,0,40,40,1
"29747",29,5,82910,10,3,15,1,5,2,0,0,40,40,1
"29748",36,5,309122,9,1,2,5,5,1,0,0,35,40,1
"29749",60,5,532845,2,3,4,1,5,2,0,0,40,27,2
"29750",46,5,195833,13,3,15,1,5,2,0,0,50,NA,1
"29751",67,NA,98882,14,7,NA,2,5,1,0,0,40,40,1
"29752",20,NA,133515,10,5,NA,4,5,1,0,0,15,11,1
"29753",23,5,55215,13,5,13,4,5,2,0,0,55,40,1
"29754",38,6,176357,9,3,5,1,5,2,0,0,50,40,1
"29755",60,5,185836,15,3,5,1,5,2,0,0,40,40,2
"29756",20,7,54152,10,5,4,2,5,1,0,0,35,40,1
"29757",37,5,212437,10,7,8,5,3,1,0,0,48,40,1
"29758",37,5,224566,9,5,4,5,5,2,0,0,40,40,1
"29759",58,5,200040,9,3,4,1,5,2,0,0,40,40,1
"29760",25,5,41526,13,5,4,4,5,2,0,0,30,3,1
"29761",27,5,89598,10,5,2,5,5,1,0,0,60,40,1
"29762",33,5,323811,10,3,8,1,5,2,0,0,55,40,1
"29763",43,8,30824,10,1,2,2,5,1,0,0,40,40,1
"29764",21,2,181096,10,5,14,4,3,2,0,0,20,40,1
"29765",45,5,217953,9,3,4,1,4,2,0,0,40,27,1
"29766",44,5,222635,3,3,8,1,3,2,0,0,40,40,1
"29767",52,NA,121942,4,3,NA,1,5,2,0,0,40,40,1
"29768",31,5,184889,9,5,9,4,3,1,0,0,20,40,1
"29769",18,2,101709,7,5,9,4,2,2,0,0,15,31,1
"29770",20,5,125010,9,5,9,4,5,1,0,0,30,40,1
"29771",32,5,53135,9,5,8,2,5,2,0,0,40,40,1
"29772",48,5,498328,6,3,15,1,3,2,0,0,40,40,1
"29773",46,5,604380,9,3,9,1,3,2,0,0,40,40,1
"29774",28,5,174327,9,3,8,1,5,2,0,0,50,40,1
"29775",27,7,357283,9,5,13,2,3,2,0,0,40,40,1
"29776",18,2,280728,10,5,13,4,5,1,0,0,32,40,1
"29777",50,6,251240,14,3,13,1,5,2,0,0,40,40,2
"29778",43,5,143046,9,3,8,6,5,1,0,0,40,13,1
"29779",32,5,210541,13,1,13,5,5,1,0,0,30,40,1
"29780",43,5,172364,9,6,5,2,5,1,0,0,48,40,1
"29781",50,5,176227,13,3,5,1,5,2,0,0,40,NA,2
"29782",35,5,139647,10,1,5,2,5,1,0,0,40,40,2
"29783",20,NA,174461,9,5,NA,4,5,1,0,0,5,40,1
"29784",73,NA,123345,9,7,NA,2,5,1,0,0,65,40,1
"29785",46,5,164427,9,1,2,4,5,1,0,0,45,40,1
"29786",58,5,205235,9,3,15,1,5,2,0,0,60,40,2
"29787",40,5,163434,9,5,4,2,5,2,0,0,50,40,1
"29788",25,5,264055,13,5,2,4,5,2,0,0,40,40,1
"29789",22,5,336215,12,5,2,2,5,1,0,0,25,40,1
"29790",33,2,78307,13,3,11,1,5,2,0,0,40,40,1
"29791",49,2,233059,11,3,4,1,5,2,0,0,40,40,1
"29792",62,5,91433,6,1,11,5,5,1,0,0,40,40,1
"29793",56,3,157525,10,1,12,2,3,2,0,0,48,40,1
"29794",24,5,86065,9,5,15,5,5,1,0,0,40,27,1
"29795",42,5,22831,9,5,9,2,5,1,0,0,40,40,1
"29796",41,5,180181,14,1,5,5,5,1,0,0,40,40,1
"29797",23,5,212617,13,5,9,2,5,2,0,0,66,8,1
"29798",22,NA,125905,10,5,NA,4,5,2,0,0,40,40,1
"29799",35,5,336793,13,5,2,3,5,2,0,0,40,40,1
"29800",42,5,314649,9,4,7,3,2,2,0,0,40,NA,1
"29801",22,5,283969,9,5,8,4,5,2,0,0,40,27,1
"29802",32,7,35595,9,3,4,1,5,2,0,0,50,40,1
"29803",25,5,410240,9,5,4,4,5,2,0,0,40,40,1
"29804",66,5,178120,3,1,10,2,3,1,0,0,15,40,1
"29805",26,8,294400,9,3,12,1,5,2,0,0,38,40,1
"29806",55,5,189719,13,3,5,1,5,2,0,0,45,40,2
"29807",24,5,23438,9,3,4,1,5,2,0,0,40,40,1
"29808",25,5,178037,9,5,13,5,5,2,0,0,40,40,1
"29809",22,5,109815,10,5,2,2,5,1,0,0,40,40,1
"29810",31,5,197860,9,5,9,2,5,2,0,0,40,40,1
"29811",30,5,271933,9,1,2,2,5,1,0,0,40,40,1
"29812",54,5,141663,9,5,9,2,5,2,0,0,15,40,1
"29813",19,NA,199609,10,5,NA,4,5,1,0,0,40,40,1
"29814",56,5,92215,5,1,4,2,5,1,0,0,40,40,2
"29815",47,5,93449,9,3,4,1,2,2,0,0,60,25,1
"29816",29,5,235393,9,3,4,1,3,2,0,0,40,40,1
"29817",53,5,151864,9,3,4,1,5,2,0,0,40,40,1
"29818",22,5,189277,9,5,8,5,3,1,0,0,40,40,1
"29819",42,5,344572,9,1,5,2,5,1,0,0,40,40,2
"29820",21,5,265356,10,5,13,3,5,2,0,0,40,40,1
"29821",36,6,166880,9,5,9,2,5,1,0,0,70,40,1
"29822",60,5,188650,3,3,13,1,5,2,0,0,40,NA,2
"29823",69,5,213249,11,7,13,2,5,1,0,0,25,40,1
"29824",31,5,112627,9,3,15,1,1,2,0,0,40,40,1
"29825",48,5,125120,10,1,2,5,5,1,0,0,55,40,1
"29826",23,5,60409,9,5,5,2,5,1,0,0,40,40,1
"29827",47,5,583755,9,3,2,1,3,2,0,0,40,40,2
"29828",36,5,68089,9,5,8,5,1,1,0,0,40,40,1
"29829",39,5,306646,12,3,5,1,5,2,0,0,50,40,2
"29830",22,5,186573,9,5,15,2,5,1,0,0,46,40,1
"29831",36,5,437909,9,3,8,1,5,2,0,0,40,40,1
"29832",54,5,420691,2,3,9,1,5,2,0,0,40,27,1
"29833",33,2,94193,9,1,2,5,5,1,0,0,40,40,1
"29834",52,5,145879,10,3,13,1,5,2,0,0,65,40,1
"29835",23,5,208946,13,5,13,4,5,2,0,0,32,40,1
"29836",33,5,231826,2,3,7,1,5,2,0,0,40,27,1
"29837",30,5,178587,11,1,2,2,5,1,0,0,38,40,1
"29838",35,5,213208,11,3,14,1,3,2,0,0,38,24,1
"29839",35,NA,139770,11,3,NA,6,5,1,0,0,20,40,2
"29840",27,5,153869,9,5,7,4,5,2,0,0,37,40,1
"29841",24,5,88676,9,5,9,4,5,2,0,0,35,40,1
"29842",44,3,151089,9,3,8,1,5,2,0,0,40,40,1
"29843",62,5,138621,11,6,10,2,3,1,0,0,20,40,1
"29844",75,7,213349,9,3,6,1,5,2,0,0,20,40,1
"29845",47,5,192776,13,3,11,1,5,2,0,0,50,40,1
"29846",64,5,192884,15,3,5,1,5,2,0,0,60,40,1
"29847",54,5,103024,9,1,14,2,5,2,0,0,42,40,2
"29848",41,2,510072,13,3,5,1,5,2,0,0,40,40,2
"29849",33,5,178615,12,3,4,1,5,2,0,0,40,40,1
"29850",20,5,249956,10,5,2,4,5,1,0,0,10,40,1
"29851",51,5,177705,13,1,13,2,5,2,0,0,50,40,2
"29852",45,6,121124,15,5,4,2,5,2,0,0,50,40,2
"29853",18,NA,25837,7,5,NA,4,5,2,0,0,72,40,1
"29854",43,5,557349,6,3,15,1,5,2,0,0,40,42,1
"29855",32,5,222548,9,1,2,4,5,1,0,0,40,40,1
"29856",61,5,316359,10,1,13,2,5,1,0,0,40,40,1
"29857",21,5,200089,2,3,9,3,5,2,0,0,40,10,1
"29858",56,5,271795,7,1,4,2,5,2,0,0,49,40,1
"29859",28,5,31801,9,5,7,3,5,2,0,0,60,40,1
"29860",23,5,196508,10,5,7,4,3,1,0,0,40,40,1
"29861",55,5,189933,10,3,15,1,5,2,0,0,84,40,1
"29862",33,5,361497,9,5,15,2,5,2,0,0,70,40,1
"29863",22,5,150175,10,5,2,4,5,1,0,0,20,40,1
"29864",43,3,155106,11,3,5,1,5,2,0,0,40,40,1
"29865",32,7,62272,9,1,5,5,5,1,0,0,40,40,1
"29866",38,5,189916,10,3,13,6,5,1,0,0,40,40,1
"29867",18,5,324011,5,5,6,4,5,2,0,0,20,40,1
"29868",35,5,105803,10,3,4,1,5,2,0,0,50,40,2
"29869",67,NA,53588,9,7,NA,2,5,1,0,0,40,40,1
"29870",29,5,107998,9,1,8,4,5,1,0,0,40,40,1
"29871",19,5,340567,2,5,7,2,5,2,0,0,55,27,1
"29872",39,5,167777,7,3,4,1,5,2,0,0,35,40,1
"29873",45,6,40666,15,3,11,1,5,2,0,0,55,40,2
"29874",42,3,195897,4,3,4,1,5,2,0,0,40,40,1
"29875",34,5,242984,13,5,13,2,5,2,0,0,40,40,1
"29876",52,3,236497,13,3,14,1,5,2,0,0,40,40,1
"29877",18,NA,312634,7,5,NA,4,5,2,0,0,25,40,1
"29878",64,5,59829,9,3,6,1,5,2,0,0,25,11,1
"29879",30,5,24292,13,3,13,1,5,2,0,0,45,40,2
"29880",43,3,180407,13,1,5,5,5,2,0,0,42,12,1
"29881",49,7,121238,10,5,4,5,5,2,0,0,40,40,1
"29882",35,5,281982,10,3,11,1,5,2,0,0,40,40,2
"29883",37,7,348739,15,3,11,1,5,2,0,0,50,40,2
"29884",49,5,194189,4,3,7,1,5,2,0,0,40,40,1
"29885",19,5,329130,7,6,9,4,5,1,0,0,40,40,1
"29886",31,5,62165,9,5,9,4,3,2,0,0,40,40,1
"29887",26,5,224361,10,3,4,1,5,2,0,0,40,40,1
"29888",44,5,34722,10,3,13,1,5,2,0,0,55,40,1
"29889",38,5,175972,10,3,9,6,5,1,0,0,40,40,1
"29890",33,7,359428,9,3,13,1,5,2,0,0,60,40,1
"29891",24,NA,138504,9,6,NA,5,3,1,0,0,37,40,1
"29892",18,5,268952,8,5,9,4,5,2,0,0,20,40,1
"29893",32,5,257978,11,7,14,5,3,1,0,0,40,40,1
"29894",27,5,118799,9,1,2,2,5,1,0,0,40,40,1
"29895",28,8,78356,14,3,5,1,3,2,0,0,40,24,1
"29896",30,7,609789,11,5,4,2,5,2,0,0,40,40,1
"29897",33,5,123157,9,5,9,2,3,2,0,0,38,40,1
"29898",74,5,84197,14,1,13,2,5,1,0,0,10,40,1
"29899",36,5,162312,9,5,4,2,2,2,0,0,70,36,1
"29900",36,5,138441,12,3,14,1,5,2,0,0,55,40,1
"29901",39,5,262158,13,1,5,5,5,1,0,0,45,40,1
"29902",25,6,133373,13,5,13,2,5,2,0,0,80,40,1
"29903",21,5,57916,9,6,6,4,5,2,0,0,40,40,1
"29904",39,8,142897,11,5,5,5,5,1,0,0,50,40,1
"29905",38,5,161016,10,1,11,2,5,1,0,0,32,40,1
"29906",20,5,227491,9,5,13,2,2,1,0,0,25,40,1
"29907",51,5,306790,9,1,4,2,5,2,0,0,40,40,1
"29908",21,5,33831,9,5,2,5,5,1,0,0,40,40,1
"29909",36,5,188972,10,5,11,2,5,1,0,0,40,40,1
"29910",50,5,313546,9,6,9,5,3,1,0,0,40,40,1
"29911",38,5,220585,9,3,5,1,5,2,0,0,55,40,2
"29912",25,3,476599,13,5,11,2,5,1,0,0,40,40,1
"29913",23,5,163665,10,5,13,4,5,1,0,0,15,40,1
"29914",36,5,306646,13,3,5,1,5,2,0,0,55,40,2
"29915",41,5,206470,13,3,11,1,5,2,0,0,40,12,1
"29916",34,5,169583,14,5,5,2,5,1,0,0,50,40,1
"29917",19,8,127085,10,5,9,4,5,2,0,0,10,40,1
"29918",18,5,152044,6,5,9,4,5,1,0,0,3,40,1
"29919",36,5,111387,6,1,13,4,5,2,0,0,40,40,1
"29920",29,5,213692,10,5,4,4,5,2,0,0,45,40,1
"29921",23,5,163665,9,5,5,2,5,1,0,0,32,40,1
"29922",35,5,30529,9,3,7,1,5,2,0,0,40,40,1
"29923",35,5,290226,9,5,15,4,5,2,0,0,40,40,1
"29924",40,5,182136,9,3,15,1,5,2,0,0,40,40,1
"29925",22,5,73266,10,5,15,4,2,2,0,0,40,40,1
"29926",19,8,60412,10,5,2,4,5,1,0,0,15,40,1
"29927",70,5,187891,7,3,15,1,5,2,0,0,40,40,1
"29928",38,5,194304,10,1,15,2,3,2,0,0,55,40,1
"29929",35,5,160910,10,3,13,1,5,2,0,0,50,40,1
"29930",25,5,148300,10,5,9,4,5,1,0,0,35,40,1
"29931",39,5,165743,10,3,4,1,5,2,0,0,45,40,2
"29932",50,5,123174,16,3,11,1,3,2,0,0,37,NA,2
"29933",43,5,184018,12,3,11,1,5,2,0,0,50,40,1
"29934",37,2,188069,10,3,2,1,5,2,0,0,40,31,2
"29935",29,NA,78529,6,6,NA,5,5,1,0,0,12,40,1
"29936",20,5,164441,9,5,9,4,3,2,0,0,40,40,1
"29937",21,5,199419,10,5,2,2,5,1,0,0,40,40,1
"29938",47,5,181342,9,3,7,6,3,1,0,0,40,40,1
"29939",44,5,173382,12,1,14,5,5,1,0,0,40,40,1
"29940",25,5,215384,7,5,9,2,5,2,0,0,40,40,1
"29941",43,8,424094,16,5,11,2,5,1,0,0,40,40,1
"29942",46,2,212120,11,3,2,1,5,2,0,0,40,40,2
"29943",42,5,185764,10,3,8,1,5,2,0,0,60,40,1
"29944",46,3,133969,14,1,11,2,1,2,0,0,40,40,1
"29945",22,5,32616,10,5,9,2,5,1,0,0,30,40,1
"29946",49,5,149210,9,3,15,1,3,2,0,0,40,40,1
"29947",21,5,161210,9,3,8,1,5,2,0,0,50,40,1
"29948",53,5,285621,14,3,2,6,5,1,0,0,40,40,2
"29949",43,5,282069,10,1,4,5,5,2,0,0,42,40,1
"29950",22,5,97508,9,5,9,4,5,2,0,0,50,40,1
"29951",28,5,171133,11,5,2,4,5,1,0,0,40,40,1
"29952",25,5,231638,10,5,14,5,5,1,0,0,24,40,1
"29953",40,5,191342,13,3,5,1,2,2,0,0,40,4,2
"29954",50,5,226497,10,3,14,1,5,2,0,0,45,40,2
"29955",48,7,373606,10,1,13,5,5,2,0,0,65,40,2
"29956",30,5,39150,9,3,8,1,5,2,0,0,40,40,1
"29957",33,5,288840,9,4,9,5,3,1,0,0,38,40,1
"29958",34,5,293703,10,3,4,1,2,2,0,0,40,31,1
"29959",42,5,79586,13,3,2,1,2,2,0,0,40,40,2
"29960",48,7,82098,10,3,5,1,2,2,0,0,65,40,1
"29961",29,5,78261,9,3,8,1,5,2,0,0,40,40,1
"29962",33,5,355996,6,5,7,2,5,2,0,0,40,40,1
"29963",44,5,110908,11,3,15,6,5,1,0,0,25,40,1
"29964",49,5,248895,9,3,8,1,5,2,0,0,45,40,1
"29965",25,5,363707,9,3,7,1,5,2,0,0,40,40,1
"29966",33,5,272411,13,5,5,2,5,1,0,0,40,40,1
"29967",38,5,128033,10,3,13,1,5,2,0,0,60,40,1
"29968",20,5,177287,9,5,13,2,5,1,0,0,38,40,1
"29969",44,5,197344,9,5,7,2,5,2,0,0,50,40,1
"29970",45,5,285858,13,3,15,1,5,2,0,0,40,40,2
"29971",27,6,193868,9,5,13,2,5,2,0,0,50,40,1
"29972",18,5,232082,9,5,8,4,5,2,0,0,40,40,1
"29973",38,5,27408,9,1,4,5,5,2,0,0,50,40,1
"29974",45,5,247043,7,3,4,1,5,2,0,0,42,40,1
"29975",64,5,236341,3,7,9,2,3,1,0,0,16,40,1
"29976",34,5,30433,13,5,13,2,5,1,0,0,35,40,1
"29977",45,7,102771,13,3,15,1,5,2,0,0,40,40,2
"29978",42,7,221172,9,1,4,2,5,2,0,0,40,40,1
"29979",26,5,375499,6,5,2,2,3,2,0,0,20,40,1
"29980",27,5,178688,11,5,4,3,5,2,0,0,40,40,1
"29981",21,5,276709,10,5,13,3,5,1,0,0,40,40,1
"29982",23,NA,238087,10,5,NA,4,5,2,0,0,30,40,1
"29983",47,5,84790,10,3,4,1,5,2,0,0,40,40,1
"29984",20,8,37482,10,5,2,4,5,1,0,0,40,40,1
"29985",46,8,178686,13,3,11,1,5,2,0,0,38,40,2
"29986",35,NA,153926,9,3,NA,6,3,1,0,0,40,40,1
"29987",28,5,116613,10,5,14,4,5,1,0,0,24,40,1
"29988",21,5,108687,10,5,13,4,5,1,0,0,40,40,1
"29989",36,5,365739,9,5,8,2,5,2,0,0,40,40,1
"29990",29,5,195284,16,1,11,2,5,1,0,0,60,40,2
"29991",38,5,125933,13,3,5,1,5,2,0,0,40,NA,2
"29992",37,5,140854,13,3,5,1,5,2,0,0,50,40,2
"29993",81,7,193237,2,7,13,3,5,2,0,0,45,27,1
"29994",41,5,46870,10,1,5,2,5,1,0,0,40,40,1
"29995",29,5,351324,13,5,13,4,5,1,0,0,40,40,1
"29996",30,7,189265,12,1,2,2,5,1,0,0,40,40,1
"29997",25,5,236564,9,5,2,2,5,2,0,0,40,40,1
"29998",42,2,557644,9,5,2,5,5,1,0,0,40,40,1
"29999",30,5,374454,9,1,15,4,3,2,0,0,40,40,1
"30000",65,NA,160654,9,3,NA,1,5,2,0,0,20,40,1
"30001",18,5,122775,9,5,9,4,5,2,0,0,35,40,1
"30002",30,5,329425,10,5,12,4,5,2,0,0,48,40,1
"30003",61,5,178312,12,3,5,1,5,2,0,0,42,40,1
"30004",21,5,241951,9,5,8,2,5,2,0,0,45,40,1
"30005",53,5,130143,9,3,8,1,5,2,0,0,48,40,1
"30006",60,5,399387,4,6,10,5,3,1,0,0,15,40,1
"30007",47,5,163814,6,3,4,1,5,2,0,0,40,40,1
"30008",48,5,69586,10,1,2,2,3,2,0,0,40,40,1
"30009",32,5,237903,13,5,11,5,5,1,0,0,40,40,1
"30010",25,NA,219897,14,5,NA,2,5,1,0,0,35,3,1
"30011",31,5,243165,13,5,11,5,5,2,0,0,40,40,1
"30012",33,8,173806,14,5,11,2,5,2,0,0,30,40,1
"30013",27,7,65308,9,3,6,1,5,2,0,0,50,40,1
"30014",44,5,408531,9,1,2,5,5,1,0,0,40,40,2
"30015",37,5,314963,10,3,8,1,5,2,0,0,40,40,1
"30016",34,5,81206,9,1,7,2,3,2,0,0,40,40,1
"30017",51,2,293196,10,3,11,1,5,2,0,0,40,40,2
"30018",51,5,95329,14,1,12,5,5,2,0,0,40,40,1
"30019",25,3,45474,13,3,11,1,5,2,0,0,60,40,1
"30020",25,5,372728,13,5,9,2,3,1,0,0,24,24,1
"30021",29,2,116394,13,2,11,1,5,2,0,0,50,40,2
"30022",36,7,34180,9,5,6,2,5,2,0,0,70,40,2
"30023",55,5,327589,9,1,8,2,5,1,0,0,40,40,1
"30024",39,5,706180,13,1,13,5,5,1,0,0,40,40,1
"30025",31,5,32550,6,1,7,2,5,2,0,0,40,40,1
"30026",31,5,173858,15,3,14,1,2,2,0,0,40,20,1
"30027",51,6,230095,11,5,2,4,5,1,0,0,40,40,1
"30028",62,5,174711,9,5,2,2,5,1,0,0,32,40,1
"30029",27,5,193898,13,1,5,2,5,2,0,0,52,40,1
"30030",23,5,303121,10,5,2,4,5,2,0,0,30,40,1
"30031",35,7,188540,5,3,4,1,5,2,0,0,50,40,1
"30032",46,5,158656,12,5,11,5,5,1,0,0,36,40,1
"30033",45,6,204196,13,1,5,5,5,2,0,0,50,40,2
"30034",27,5,183802,9,3,7,1,5,2,0,0,40,40,1
"30035",46,5,148995,9,3,13,1,5,2,0,0,40,40,2
"30036",22,5,190903,7,3,2,6,5,1,0,0,20,40,1
"30037",37,8,173780,10,1,11,5,5,1,0,0,30,40,1
"30038",42,5,251239,10,3,5,1,5,2,0,0,40,34,1
"30039",45,5,112761,9,1,8,5,5,1,0,0,40,40,1
"30040",33,8,425785,11,3,11,1,5,2,0,0,40,40,1
"30041",46,5,197731,11,4,8,5,5,2,0,0,40,40,1
"30042",24,5,119156,9,5,15,4,5,2,0,0,50,40,1
"30043",56,5,133819,9,6,4,2,5,1,0,0,40,40,1
"30044",34,5,185556,10,5,11,2,5,1,0,0,12,40,2
"30045",50,5,109277,9,3,8,1,5,2,0,0,40,40,2
"30046",48,6,36020,13,3,5,1,5,2,0,0,50,40,2
"30047",45,5,45857,7,3,9,6,5,1,0,0,36,40,1
"30048",41,8,342834,10,1,2,2,5,1,0,0,40,40,1
"30049",66,5,234743,10,3,5,1,5,2,0,0,24,40,1
"30050",63,NA,257876,15,3,NA,1,5,2,0,0,40,40,1
"30051",35,5,138441,9,3,7,1,5,2,0,0,35,40,1
"30052",22,5,279802,10,5,2,4,5,1,0,0,40,40,1
"30053",58,5,31732,10,3,13,1,5,2,0,0,45,40,2
"30054",24,5,204172,9,5,7,4,5,1,0,0,48,40,1
"30055",34,5,100593,10,1,11,5,5,1,0,0,6,40,1
"30056",33,3,162623,14,5,11,2,5,1,0,0,50,40,1
"30057",33,7,80933,9,3,15,1,5,2,0,0,60,40,1
"30058",17,5,47425,7,5,9,4,5,1,0,0,15,40,1
"30059",27,5,107812,13,3,13,3,5,2,0,0,40,40,2
"30060",20,6,104443,10,5,2,4,5,1,0,0,20,40,1
"30061",30,5,209691,4,1,15,2,5,2,0,0,40,40,1
"30062",22,5,314525,13,5,11,2,5,2,0,0,40,40,1
"30063",20,5,190772,12,5,9,2,5,1,0,0,40,40,1
"30064",64,3,199298,3,1,9,2,5,1,0,0,45,NA,1
"30065",38,5,216129,13,1,9,2,3,1,0,0,60,NA,1
"30066",46,2,219293,9,3,2,1,3,2,0,0,80,40,2
"30067",17,5,136363,6,5,9,4,5,2,0,0,20,40,1
"30068",45,5,233799,2,3,8,1,5,2,0,0,40,27,1
"30069",27,5,207611,13,5,5,4,5,1,0,0,40,40,1
"30070",45,6,178344,11,1,13,5,5,1,0,0,30,40,1
"30071",26,6,187652,9,1,5,2,5,2,0,0,78,40,2
"30072",44,3,58124,13,1,11,5,5,2,0,0,45,40,1
"30073",35,5,206253,5,5,5,2,5,1,0,0,40,40,1
"30074",24,NA,152140,9,3,NA,6,5,1,0,0,40,40,1
"30075",56,5,76281,13,4,11,5,5,1,0,0,40,40,1
"30076",47,5,606752,14,1,14,2,5,2,0,0,40,40,1
"30077",32,5,29933,13,3,7,1,5,2,0,0,50,40,2
"30078",55,NA,227203,12,4,NA,2,5,1,0,0,5,40,1
"30079",35,6,65624,13,3,5,1,5,2,0,0,50,40,2
"30080",37,5,34146,9,3,4,1,5,2,0,0,68,40,1
"30081",33,5,141490,9,3,13,6,5,1,0,0,45,40,1
"30082",34,5,199227,9,1,15,2,5,2,0,0,50,40,1
"30083",24,5,224954,10,5,7,4,5,2,0,0,40,40,1
"30084",25,5,231357,9,5,2,2,5,1,0,0,40,40,1
"30085",31,6,113530,9,5,4,2,5,2,0,0,45,40,1
"30086",38,5,22245,11,3,4,1,5,2,0,0,40,40,1
"30087",30,5,36383,13,3,13,1,5,2,0,0,40,27,2
"30088",35,5,320305,9,3,4,1,5,2,0,0,32,40,1
"30089",67,NA,201657,13,1,NA,2,5,1,0,0,60,40,1
"30090",34,5,48935,13,3,11,6,5,1,0,0,40,40,1
"30091",46,5,101455,9,3,2,6,5,1,0,0,40,40,1
"30092",19,3,243960,10,5,13,4,5,1,0,0,16,40,1
